Unique_key,Denomination
OC9541,10000000.0
OC9542,10000000.0
OC9543,10000000.0
OC9544,10000000.0
OC9545,10000000.0
OC9546,10000000.0
OC9547,10000000.0
OC9548,10000000.0
OC9549,10000000.0
OC9550,10000000.0
OC9551,10000000.0
OC9552,10000000.0
OC9553,10000000.0
OC9554,10000000.0
OC9555,10000000.0
OC9556,10000000.0
OC9557,10000000.0
OC9558,10000000.0
OC9559,10000000.0
OC9560,10000000.0
OC9561,10000000.0
OC9562,10000000.0
OC9563,10000000.0
OC9564,10000000.0
OC9565,10000000.0
OC9566,10000000.0
OC9567,10000000.0
OC9568,10000000.0
OC9569,10000000.0
OC9570,10000000.0
OC9571,10000000.0
OC9572,10000000.0
OC9573,10000000.0
OC9574,10000000.0
OC9575,10000000.0
OC9576,10000000.0
OC9577,10000000.0
OC9578,10000000.0
OC9579,10000000.0
OC9580,10000000.0
OC9581,10000000.0
OC9582,10000000.0
OC9583,10000000.0
OC9584,10000000.0
OC9585,10000000.0
OC9586,10000000.0
OC9587,10000000.0
OC9588,10000000.0
OC9589,10000000.0
OC9590,10000000.0
OC9591,10000000.0
OC9592,10000000.0
OC9593,10000000.0
OC9594,10000000.0
OC9595,10000000.0
OC9596,10000000.0
OC9597,10000000.0
OC9598,10000000.0
OC9599,10000000.0
OC9600,10000000.0
OC9601,10000000.0
OC9602,10000000.0
OC9603,10000000.0
OC9604,10000000.0
OC9605,10000000.0
OC9606,10000000.0
OC9607,10000000.0
OC9608,10000000.0
OC9609,10000000.0
OC9610,10000000.0
OC9611,10000000.0
OC9612,10000000.0
OC9613,10000000.0
OC9614,10000000.0
OC9615,10000000.0
OC9616,10000000.0
OC9617,10000000.0
OC9618,10000000.0
OC9619,10000000.0
OC9620,10000000.0
OC9621,10000000.0
OC9622,10000000.0
OC9623,10000000.0
OC9624,10000000.0
OC9625,10000000.0
OC9626,10000000.0
OC9627,10000000.0
OC9628,10000000.0
OC9629,10000000.0
OC9630,10000000.0
OC9631,10000000.0
OC9632,10000000.0
OC9633,10000000.0
OC9634,10000000.0
OC9635,10000000.0
OC9636,10000000.0
OC9637,10000000.0
OC9638,10000000.0
OC9639,10000000.0
OC9640,10000000.0
OC9641,10000000.0
OC9642,10000000.0
OC9643,10000000.0
OC9644,10000000.0
OC9645,10000000.0
OC9646,10000000.0
OC9647,10000000.0
OC9648,10000000.0
OC9649,10000000.0
OC9650,10000000.0
OC9651,10000000.0
OC9652,10000000.0
OC9653,10000000.0
OC9654,10000000.0
OC9655,10000000.0
OC9656,10000000.0
OC9657,10000000.0
OC9658,10000000.0
OC9659,10000000.0
OC9660,10000000.0
OC9661,10000000.0
OC9662,10000000.0
OC9663,10000000.0
OC9664,10000000.0
OC9665,10000000.0
OC9666,10000000.0
OC9667,10000000.0
OC9668,10000000.0
OC9669,10000000.0
OC9670,10000000.0
OC9671,10000000.0
OC9672,10000000.0
OC9673,10000000.0
OC9674,10000000.0
OC9675,10000000.0
OC9676,10000000.0
OC9677,10000000.0
OC9678,10000000.0
OC9679,10000000.0
OC9680,10000000.0
OC9681,10000000.0
OC9682,10000000.0
OC9683,10000000.0
OC9684,10000000.0
OC9685,10000000.0
OC9686,10000000.0
OC9687,10000000.0
OC9688,10000000.0
OC9689,10000000.0
OC9690,10000000.0
OC9691,10000000.0
OC9692,10000000.0
OC9693,10000000.0
OC9694,10000000.0
OC9695,10000000.0
OC9696,10000000.0
OC9697,10000000.0
OC9698,10000000.0
OC9699,10000000.0
OC9700,10000000.0
OC9701,10000000.0
OC9702,10000000.0
OC9703,10000000.0
OC9704,10000000.0
OC9705,10000000.0
OC9706,10000000.0
OC9707,10000000.0
OC9708,10000000.0
OC9709,10000000.0
OC9710,10000000.0
OC9711,10000000.0
OC9712,10000000.0
OC9713,10000000.0
OC9714,10000000.0
OC9715,10000000.0
OC9716,10000000.0
OC9717,10000000.0
OC9718,10000000.0
OC9719,10000000.0
OC9720,10000000.0
OC9721,10000000.0
OC9722,10000000.0
OC9723,10000000.0
OC9724,10000000.0
OC9725,10000000.0
OC9726,10000000.0
OC9727,10000000.0
OC9728,10000000.0
OC9729,10000000.0
OC9730,10000000.0
OC9731,10000000.0
OC9732,10000000.0
OC9733,10000000.0
OC9734,10000000.0
OC9735,10000000.0
OC9736,10000000.0
OC9737,10000000.0
OC9738,10000000.0
OC9739,10000000.0
OC9740,10000000.0
OC9741,10000000.0
OC9742,10000000.0
OC9743,10000000.0
OC9744,10000000.0
OC9745,10000000.0
OC9746,10000000.0
OC9747,10000000.0
OC9748,10000000.0
OC9749,10000000.0
OC9750,10000000.0
OC9751,10000000.0
OC9752,10000000.0
OC9753,10000000.0
OC9754,10000000.0
OC9755,10000000.0
OC9756,10000000.0
OC9757,10000000.0
OC9758,10000000.0
OC9759,10000000.0
OC9760,10000000.0
OC9761,10000000.0
OC9762,10000000.0
OC9763,10000000.0
OC9764,10000000.0
OC9765,10000000.0
OC9766,10000000.0
OC9767,10000000.0
OC9768,10000000.0
OC9769,10000000.0
OC9770,10000000.0
OC9771,10000000.0
OC9772,10000000.0
OC9773,10000000.0
OC9774,10000000.0
OC9775,10000000.0
OC9776,10000000.0
OC9777,10000000.0
OC9778,10000000.0
OC9779,10000000.0
OC9780,10000000.0
OC9781,10000000.0
OC9782,10000000.0
OC9783,10000000.0
OC9784,10000000.0
OC9785,10000000.0
OC9786,10000000.0
OC9787,10000000.0
OC9788,10000000.0
OC9789,10000000.0
OC9790,10000000.0
OC9791,10000000.0
OC9792,10000000.0
OC9793,10000000.0
OC9794,10000000.0
OC9795,10000000.0
OC9796,10000000.0
OC9797,10000000.0
OC9798,10000000.0
OC9799,10000000.0
OC9800,10000000.0
OC9801,10000000.0
OC9802,10000000.0
OC9803,10000000.0
OC9804,10000000.0
OC9805,10000000.0
OC9806,10000000.0
OC9807,10000000.0
OC9808,10000000.0
OC9809,10000000.0
OC9810,10000000.0
OC9811,10000000.0
OC9812,10000000.0
OC9813,10000000.0
OC9814,10000000.0
OC9815,10000000.0
OC9816,10000000.0
OC9817,10000000.0
OC9818,10000000.0
OC9819,10000000.0
OC9820,10000000.0
OC9821,10000000.0
OC9822,10000000.0
OC9823,10000000.0
OC9824,10000000.0
OC9825,10000000.0
OC9826,10000000.0
OC9827,10000000.0
OC9828,10000000.0
OC9829,10000000.0
OC9830,10000000.0
OC9831,10000000.0
OC9832,10000000.0
OC9833,10000000.0
OC9834,10000000.0
OC9835,10000000.0
OC9836,10000000.0
OC9837,10000000.0
OC9838,10000000.0
OC9839,10000000.0
OC9840,10000000.0
OC9841,10000000.0
OC9842,10000000.0
OC9843,10000000.0
OC9844,10000000.0
OC9845,10000000.0
OC9846,10000000.0
OC9847,10000000.0
OC9848,10000000.0
OC9849,10000000.0
OC9850,10000000.0
OC9851,10000000.0
OC9852,10000000.0
OC9853,10000000.0
OC9854,10000000.0
OC9855,10000000.0
OC9856,10000000.0
OC9857,10000000.0
OC9858,10000000.0
OC9859,10000000.0
OC9860,10000000.0
OC9861,10000000.0
OC9862,10000000.0
OC9863,10000000.0
OC9864,10000000.0
OC9865,10000000.0
OC9866,10000000.0
OC9867,10000000.0
OC9868,10000000.0
OC9869,10000000.0
OC9870,10000000.0
OC9871,10000000.0
OC9872,10000000.0
OC9873,10000000.0
OC9874,10000000.0
OC9875,10000000.0
OC9876,10000000.0
OC9877,10000000.0
OC9878,10000000.0
OC9879,10000000.0
OC9880,10000000.0
OC9881,10000000.0
OC9882,10000000.0
OC9883,10000000.0
OC9884,10000000.0
OC9885,10000000.0
OC9886,10000000.0
OC9887,10000000.0
OC9888,10000000.0
OC9889,10000000.0
OC9890,10000000.0
OC9891,10000000.0
OC9892,10000000.0
OC9893,10000000.0
OC9894,10000000.0
OC9895,10000000.0
OC9896,10000000.0
OC9897,10000000.0
OC9898,10000000.0
OC9899,10000000.0
OC9900,10000000.0
OC9901,10000000.0
OC9902,10000000.0
OC9903,10000000.0
OC9904,10000000.0
OC9905,10000000.0
OC9906,10000000.0
OC9907,10000000.0
OC9908,10000000.0
OC9909,10000000.0
OC9910,10000000.0
OC9911,10000000.0
OC9912,10000000.0
OC9913,10000000.0
OC9914,10000000.0
OC9915,10000000.0
OC9916,10000000.0
OC9917,10000000.0
OC9918,10000000.0
OC9919,10000000.0
OC9920,10000000.0
OC9921,10000000.0
OC9922,10000000.0
OC9923,10000000.0
OC9924,10000000.0
OC9925,10000000.0
OC9926,10000000.0
OC9927,10000000.0
OC9928,10000000.0
OC9929,10000000.0
OC9930,10000000.0
OC9931,10000000.0
OC9932,10000000.0
OC9933,10000000.0
OC9934,10000000.0
OC9935,10000000.0
OC9936,10000000.0
OC9937,10000000.0
OC9938,10000000.0
OC9939,10000000.0
OC9940,10000000.0
OC9941,10000000.0
OC9942,10000000.0
OC9943,10000000.0
OC9944,10000000.0
OC9945,10000000.0
OC9946,10000000.0
OC9947,10000000.0
OC9948,10000000.0
OC9949,10000000.0
OC9950,10000000.0
OC9951,10000000.0
OC9952,10000000.0
OC9953,10000000.0
OC9954,10000000.0
OC9955,10000000.0
OC9956,10000000.0
OC9957,10000000.0
OC9958,10000000.0
OC9959,10000000.0
OC9960,10000000.0
OC9961,10000000.0
OC9962,10000000.0
OC9963,10000000.0
OC9964,10000000.0
OC9965,10000000.0
OC9966,10000000.0
OC9967,10000000.0
OC9968,10000000.0
OC9969,10000000.0
OC9970,10000000.0
OC9971,10000000.0
OC9972,10000000.0
OC9973,10000000.0
OC9974,10000000.0
OC9975,10000000.0
OC9976,10000000.0
OC9977,10000000.0
OC9978,10000000.0
OC9979,10000000.0
OC9980,10000000.0
OC9981,10000000.0
OC9982,10000000.0
OC9983,10000000.0
OC9984,10000000.0
OC9985,10000000.0
OC9986,10000000.0
OC9987,10000000.0
OC9988,10000000.0
OC9989,10000000.0
OC9990,10000000.0
OC9991,10000000.0
OC9992,10000000.0
OC9993,10000000.0
OC9994,10000000.0
OC9995,10000000.0
OC9996,10000000.0
OC9997,10000000.0
OC9998,10000000.0
OC9999,10000000.0
OL10001,100000.0
OL10003,100000.0
OL10006,100000.0
OL10009,100000.0
OL10012,100000.0
OL10030,100000.0
OL10032,100000.0
OL10034,100000.0
OL10036,100000.0
OL10038,100000.0
OL10040,100000.0
OL10042,100000.0
OL10044,100000.0
OL10046,100000.0
OL10048,100000.0
OL102,100000.0
OL103,100000.0
OL1037,100000.0
OL1043,100000.0
OL1044,100000.0
OL1045,100000.0
OL1046,100000.0
OL1047,100000.0
OL1076,100000.0
OL1084,100000.0
OL1090,100000.0
OL1091,100000.0
OL1092,100000.0
OL1093,100000.0
OL1094,100000.0
OL1095,100000.0
OL1096,100000.0
OL1097,100000.0
OL1098,100000.0
OL1099,100000.0
OL1100,100000.0
OL11002,100000.0
OL11005,100000.0
OL1101,100000.0
OL11013,100000.0
OL1102,100000.0
OL11027,100000.0
OL11029,100000.0
OL1103,100000.0
OL11038,100000.0
OL1104,100000.0
OL11043,100000.0
OL1105,100000.0
OL11052,100000.0
OL11055,100000.0
OL11057,100000.0
OL1106,100000.0
OL1107,100000.0
OL1108,100000.0
OL1109,100000.0
OL1110,100000.0
OL1111,100000.0
OL1112,100000.0
OL1113,100000.0
OL1114,100000.0
OL1115,100000.0
OL1116,100000.0
OL1117,100000.0
OL1118,100000.0
OL1119,100000.0
OL1120,100000.0
OL1121,100000.0
OL1122,100000.0
OL1123,100000.0
OL1124,100000.0
OL1125,100000.0
OL1126,100000.0
OL1127,100000.0
OL1128,100000.0
OL1129,100000.0
OL1130,100000.0
OL1131,100000.0
OL1132,100000.0
OL1133,100000.0
OL1134,100000.0
OL1135,100000.0
OL1136,100000.0
OL1137,100000.0
OL1138,100000.0
OL1139,100000.0
OL1140,100000.0
OL1141,100000.0
OL1142,100000.0
OL1143,100000.0
OL1144,100000.0
OL1145,100000.0
OL1146,100000.0
OL1147,100000.0
OL1148,100000.0
OL1149,100000.0
OL115,100000.0
OL1150,100000.0
OL1151,100000.0
OL1152,100000.0
OL1153,100000.0
OL1154,100000.0
OL1155,100000.0
OL1156,100000.0
OL1157,100000.0
OL1158,100000.0
OL1159,100000.0
OL1160,100000.0
OL1161,100000.0
OL1162,100000.0
OL1163,100000.0
OL1164,100000.0
OL1165,100000.0
OL1166,100000.0
OL1167,100000.0
OL1168,100000.0
OL1169,100000.0
OL1170,100000.0
OL1171,100000.0
OL1172,100000.0
OL1173,100000.0
OL1174,100000.0
OL1175,100000.0
OL1176,100000.0
OL1177,100000.0
OL1178,100000.0
OL1179,100000.0
OL1180,100000.0
OL1181,100000.0
OL1182,100000.0
OL1183,100000.0
OL1184,100000.0
OL1185,100000.0
OL1186,100000.0
OL1187,100000.0
OL1188,100000.0
OL1189,100000.0
OL119,100000.0
OL1190,100000.0
OL1191,100000.0
OL1192,100000.0
OL1193,100000.0
OL1194,100000.0
OL1195,100000.0
OL1196,100000.0
OL1197,100000.0
OL1198,100000.0
OL1199,100000.0
OL1200,100000.0
OL1201,100000.0
OL1202,100000.0
OL1203,100000.0
OL1204,100000.0
OL1205,100000.0
OL1206,100000.0
OL1207,100000.0
OL1208,100000.0
OL1209,100000.0
OL1210,100000.0
OL1211,100000.0
OL1212,100000.0
OL1213,100000.0
OL1214,100000.0
OL1215,100000.0
OL1216,100000.0
OL1217,100000.0
OL1218,100000.0
OL1219,100000.0
OL1220,100000.0
OL1221,100000.0
OL1222,100000.0
OL1223,100000.0
OL1224,100000.0
OL1225,100000.0
OL1226,100000.0
OL1227,100000.0
OL1228,100000.0
OL1229,100000.0
OL1230,100000.0
OL1231,100000.0
OL1232,100000.0
OL1233,100000.0
OL1234,100000.0
OL1235,100000.0
OL1236,100000.0
OL1237,100000.0
OL1238,100000.0
OL1239,100000.0
OL124,100000.0
OL1240,100000.0
OL1241,100000.0
OL1242,100000.0
OL1243,100000.0
OL1244,100000.0
OL1245,100000.0
OL1246,100000.0
OL1247,100000.0
OL1248,100000.0
OL1249,100000.0
OL1250,100000.0
OL1251,100000.0
OL1252,100000.0
OL1253,100000.0
OL1254,100000.0
OL1255,100000.0
OL1256,100000.0
OL1257,100000.0
OL1258,100000.0
OL1259,100000.0
OL1260,100000.0
OL1261,100000.0
OL1262,100000.0
OL1263,100000.0
OL1264,100000.0
OL1265,100000.0
OL1266,100000.0
OL1267,100000.0
OL1268,100000.0
OL1269,100000.0
OL127,100000.0
OL1270,100000.0
OL1271,100000.0
OL1272,100000.0
OL1273,100000.0
OL1274,100000.0
OL1275,100000.0
OL1276,100000.0
OL1277,100000.0
OL1278,100000.0
OL1279,100000.0
OL1280,100000.0
OL1281,100000.0
OL1282,100000.0
OL1283,100000.0
OL1284,100000.0
OL1285,100000.0
OL1286,100000.0
OL1287,100000.0
OL1288,100000.0
OL1289,100000.0
OL129,100000.0
OL1290,100000.0
OL1291,100000.0
OL1292,100000.0
OL1293,100000.0
OL1294,100000.0
OL1295,100000.0
OL1296,100000.0
OL1297,100000.0
OL1298,100000.0
OL1299,100000.0
OL1300,100000.0
OL1301,100000.0
OL1302,100000.0
OL1303,100000.0
OL1304,100000.0
OL1305,100000.0
OL1306,100000.0
OL1307,100000.0
OL1308,100000.0
OL1309,100000.0
OL1310,100000.0
OL13102,100000.0
OL13104,100000.0
OL13106,100000.0
OL13108,100000.0
OL1311,100000.0
OL13110,100000.0
OL1312,100000.0
OL1313,100000.0
OL1314,100000.0
OL1315,100000.0
OL1316,100000.0
OL1317,100000.0
OL1318,100000.0
OL1319,100000.0
OL1320,100000.0
OL1321,100000.0
OL1322,100000.0
OL1323,100000.0
OL1324,100000.0
OL1325,100000.0
OL1326,100000.0
OL1327,100000.0
OL1328,100000.0
OL1329,100000.0
OL1330,100000.0
OL1331,100000.0
OL1332,100000.0
OL1333,100000.0
OL1334,100000.0
OL1335,100000.0
OL1336,100000.0
OL1337,100000.0
OL1338,100000.0
OL1339,100000.0
OL1340,100000.0
OL1341,100000.0
OL1342,100000.0
OL1343,100000.0
OL1344,100000.0
OL1345,100000.0
OL1346,100000.0
OL1347,100000.0
OL1348,100000.0
OL1349,100000.0
OL1350,100000.0
OL1351,100000.0
OL1352,100000.0
OL1353,100000.0
OL1354,100000.0
OL1355,100000.0
OL1356,100000.0
OL1357,100000.0
OL1358,100000.0
OL1359,100000.0
OL1360,100000.0
OL1361,100000.0
OL1362,100000.0
OL1363,100000.0
OL1364,100000.0
OL1365,100000.0
OL1366,100000.0
OL1367,100000.0
OL1368,100000.0
OL1369,100000.0
OL1370,100000.0
OL1371,100000.0
OL1372,100000.0
OL1373,100000.0
OL1374,100000.0
OL1375,100000.0
OL1376,100000.0
OL1377,100000.0
OL1378,100000.0
OL1379,100000.0
OL138,100000.0
OL1380,100000.0
OL1381,100000.0
OL1382,100000.0
OL1383,100000.0
OL13831,100000.0
OL13832,100000.0
OL13833,100000.0
OL13834,100000.0
OL13835,100000.0
OL13836,100000.0
OL13837,100000.0
OL13838,100000.0
OL13839,100000.0
OL1384,100000.0
OL13840,100000.0
OL13841,100000.0
OL13842,100000.0
OL13843,100000.0
OL13844,100000.0
OL13845,100000.0
OL13846,100000.0
OL13847,100000.0
OL13848,100000.0
OL13849,100000.0
OL1385,100000.0
OL13850,100000.0
OL13851,100000.0
OL13852,100000.0
OL13853,100000.0
OL13854,100000.0
OL13855,100000.0
OL13856,100000.0
OL13857,100000.0
OL13858,100000.0
OL13859,100000.0
OL1386,100000.0
OL13860,100000.0
OL13861,100000.0
OL13862,100000.0
OL13863,100000.0
OL13864,100000.0
OL13865,100000.0
OL13866,100000.0
OL13867,100000.0
OL13868,100000.0
OL13869,100000.0
OL1387,100000.0
OL13870,100000.0
OL13871,100000.0
OL13872,100000.0
OL13873,100000.0
OL13874,100000.0
OL13875,100000.0
OL13876,100000.0
OL13877,100000.0
OL13878,100000.0
OL13879,100000.0
OL1388,100000.0
OL13880,100000.0
OL13881,100000.0
OL13882,100000.0
OL13883,100000.0
OL13884,100000.0
OL13885,100000.0
OL13886,100000.0
OL13887,100000.0
OL13888,100000.0
OL13889,100000.0
OL1389,100000.0
OL13890,100000.0
OL13891,100000.0
OL13892,100000.0
OL13893,100000.0
OL13894,100000.0
OL13895,100000.0
OL13896,100000.0
OL13897,100000.0
OL13898,100000.0
OL13899,100000.0
OL1390,100000.0
OL13900,100000.0
OL13901,100000.0
OL13902,100000.0
OL13903,100000.0
OL13904,100000.0
OL13905,100000.0
OL13906,100000.0
OL13907,100000.0
OL13908,100000.0
OL13909,100000.0
OL1391,100000.0
OL13910,100000.0
OL13911,100000.0
OL13912,100000.0
OL13913,100000.0
OL13914,100000.0
OL13915,100000.0
OL13916,100000.0
OL13917,100000.0
OL13918,100000.0
OL13919,100000.0
OL1392,100000.0
OL13920,100000.0
OL13921,100000.0
OL13922,100000.0
OL13923,100000.0
OL13924,100000.0
OL13925,100000.0
OL13927,100000.0
OL13928,100000.0
OL13929,100000.0
OL1393,100000.0
OL13930,100000.0
OL13931,100000.0
OL13932,100000.0
OL13933,100000.0
OL13934,100000.0
OL13935,100000.0
OL13936,100000.0
OL13937,100000.0
OL13938,100000.0
OL13939,100000.0
OL1394,100000.0
OL13940,100000.0
OL13941,100000.0
OL13942,100000.0
OL13943,100000.0
OL13944,100000.0
OL13945,100000.0
OL13946,100000.0
OL13947,100000.0
OL13948,100000.0
OL13949,100000.0
OL1395,100000.0
OL13950,100000.0
OL13951,100000.0
OL13952,100000.0
OL13953,100000.0
OL13954,100000.0
OL13955,100000.0
OL13956,100000.0
OL13957,100000.0
OL13958,100000.0
OL13959,100000.0
OL1396,100000.0
OL13960,100000.0
OL13961,100000.0
OL13962,100000.0
OL13963,100000.0
OL13964,100000.0
OL13965,100000.0
OL13966,100000.0
OL13967,100000.0
OL13968,100000.0
OL13969,100000.0
OL1397,100000.0
OL13970,100000.0
OL13971,100000.0
OL13972,100000.0
OL13973,100000.0
OL13974,100000.0
OL13975,100000.0
OL13976,100000.0
OL13977,100000.0
OL13978,100000.0
OL13979,100000.0
OL1398,100000.0
OL13980,100000.0
OL13981,100000.0
OL13982,100000.0
OL13983,100000.0
OL13984,100000.0
OL13985,100000.0
OL13986,100000.0
OL13987,100000.0
OL13988,100000.0
OL13989,100000.0
OL1399,100000.0
OL13990,100000.0
OL13991,100000.0
OL13992,100000.0
OL13993,100000.0
OL13994,100000.0
OL13995,100000.0
OL13996,100000.0
OL13997,100000.0
OL13998,100000.0
OL13999,100000.0
OL140,100000.0
OL1400,100000.0
OL14000,100000.0
OL14001,100000.0
OL14002,100000.0
OL14003,100000.0
OL14004,100000.0
OL14005,100000.0
OL14006,100000.0
OL14007,100000.0
OL14008,100000.0
OL14009,100000.0
OL1401,100000.0
OL14010,100000.0
OL14011,100000.0
OL14012,100000.0
OL14013,100000.0
OL14014,100000.0
OL14015,100000.0
OL14016,100000.0
OL14017,100000.0
OL14018,100000.0
OL14019,100000.0
OL1402,100000.0
OL14020,100000.0
OL14022,100000.0
OL14024,100000.0
OL14026,100000.0
OL14028,100000.0
OL1403,100000.0
OL14030,100000.0
OL14032,100000.0
OL14034,100000.0
OL14036,100000.0
OL14038,100000.0
OL1404,100000.0
OL14040,100000.0
OL14042,100000.0
OL14044,100000.0
OL14046,100000.0
OL14048,100000.0
OL1405,100000.0
OL14050,100000.0
OL14052,100000.0
OL14054,100000.0
OL14056,100000.0
OL14058,100000.0
OL1406,100000.0
OL14060,100000.0
OL14062,100000.0
OL14064,100000.0
OL14066,100000.0
OL14068,100000.0
OL1407,100000.0
OL14070,100000.0
OL14072,100000.0
OL14074,100000.0
OL14076,100000.0
OL14078,100000.0
OL1408,100000.0
OL14080,100000.0
OL14082,100000.0
OL14084,100000.0
OL14086,100000.0
OL14088,100000.0
OL1409,100000.0
OL14090,100000.0
OL14092,100000.0
OL14094,100000.0
OL14096,100000.0
OL14098,100000.0
OL1410,100000.0
OL14100,100000.0
OL14102,100000.0
OL14104,100000.0
OL14106,100000.0
OL14108,100000.0
OL1411,100000.0
OL14110,100000.0
OL14112,100000.0
OL14114,100000.0
OL14116,100000.0
OL14118,100000.0
OL1412,100000.0
OL14120,100000.0
OL14122,100000.0
OL1413,100000.0
OL1414,100000.0
OL1415,100000.0
OL1416,100000.0
OL1417,100000.0
OL1418,100000.0
OL1419,100000.0
OL142,100000.0
OL1420,100000.0
OL1421,100000.0
OL1422,100000.0
OL1423,100000.0
OL1424,100000.0
OL1425,100000.0
OL1426,100000.0
OL1427,100000.0
OL1428,100000.0
OL1429,100000.0
OL1430,100000.0
OL1431,100000.0
OL1432,100000.0
OL1433,100000.0
OL1434,100000.0
OL1435,100000.0
OL1436,100000.0
OL1437,100000.0
OL1438,100000.0
OL1439,100000.0
OL1440,100000.0
OL1441,100000.0
OL1442,100000.0
OL1443,100000.0
OL1444,100000.0
OL1445,100000.0
OL1446,100000.0
OL1447,100000.0
OL1448,100000.0
OL1449,100000.0
OL145,100000.0
OL1450,100000.0
OL1451,100000.0
OL1452,100000.0
OL1453,100000.0
OL1454,100000.0
OL1455,100000.0
OL1456,100000.0
OL1457,100000.0
OL1458,100000.0
OL1459,100000.0
OL1460,100000.0
OL1461,100000.0
OL1462,100000.0
OL1463,100000.0
OL1464,100000.0
OL1465,100000.0
OL1466,100000.0
OL1467,100000.0
OL1468,100000.0
OL1469,100000.0
OL1470,100000.0
OL1471,100000.0
OL1472,100000.0
OL1473,100000.0
OL1474,100000.0
OL1475,100000.0
OL1476,100000.0
OL1477,100000.0
OL1478,100000.0
OL1479,100000.0
OL1480,100000.0
OL1481,100000.0
OL1482,100000.0
OL1483,100000.0
OL1484,100000.0
OL1485,100000.0
OL1486,100000.0
OL1487,100000.0
OL1488,100000.0
OL1489,100000.0
OL1490,100000.0
OL1491,100000.0
OL1492,100000.0
OL1493,100000.0
OL1494,100000.0
OL1495,100000.0
OL1496,100000.0
OL1497,100000.0
OL1498,100000.0
OL1499,100000.0
OL1500,100000.0
OL154,100000.0
OL156,100000.0
OL160,100000.0
OL162,100000.0
OL165,100000.0
OL16601,100000.0
OL16603,100000.0
OL16605,100000.0
OL16607,100000.0
OL16609,100000.0
OL16611,100000.0
OL16613,100000.0
OL16615,100000.0
OL16617,100000.0
OL16619,100000.0
OL16621,100000.0
OL16623,100000.0
OL16625,100000.0
OL16627,100000.0
OL16629,100000.0
OL16631,100000.0
OL16633,100000.0
OL16635,100000.0
OL16637,100000.0
OL16639,100000.0
OL16641,100000.0
OL16643,100000.0
OL16645,100000.0
OL16647,100000.0
OL16649,100000.0
OL16651,100000.0
OL16653,100000.0
OL16655,100000.0
OL16657,100000.0
OL168,100000.0
OL17302,100000.0
OL17304,100000.0
OL17306,100000.0
OL17308,100000.0
OL17310,100000.0
OL174,100000.0
OL179,100000.0
OL187,100000.0
OL18781,100000.0
OL18783,100000.0
OL18785,100000.0
OL18787,100000.0
OL18789,100000.0
OL18791,100000.0
OL18793,100000.0
OL18795,100000.0
OL18797,100000.0
OL18799,100000.0
OL18801,100000.0
OL18802,100000.0
OL18803,100000.0
OL18804,100000.0
OL18805,100000.0
OL18806,100000.0
OL18807,100000.0
OL18808,100000.0
OL18809,100000.0
OL18810,100000.0
OL18811,100000.0
OL18812,100000.0
OL18813,100000.0
OL18814,100000.0
OL18815,100000.0
OL18816,100000.0
OL18817,100000.0
OL18818,100000.0
OL18819,100000.0
OL18820,100000.0
OL18821,100000.0
OL18822,100000.0
OL18823,100000.0
OL18824,100000.0
OL18825,100000.0
OL18826,100000.0
OL18827,100000.0
OL18828,100000.0
OL18829,100000.0
OL18830,100000.0
OL18831,100000.0
OL18832,100000.0
OL18833,100000.0
OL18834,100000.0
OL18835,100000.0
OL18836,100000.0
OL18837,100000.0
OL18838,100000.0
OL18839,100000.0
OL1991,100000.0
OL1998,100000.0
OL1999,100000.0
OL2000,100000.0
OL2092,100000.0
OL2094,100000.0
OL2096,100000.0
OL2098,100000.0
OL2100,100000.0
OL2102,100000.0
OL2104,100000.0
OL2106,100000.0
OL2108,100000.0
OL2110,100000.0
OL2112,100000.0
OL2114,100000.0
OL2116,100000.0
OL2118,100000.0
OL2120,100000.0
OL2121,100000.0
OL2122,100000.0
OL2123,100000.0
OL2124,100000.0
OL2125,100000.0
OL2126,100000.0
OL2127,100000.0
OL2128,100000.0
OL2129,100000.0
OL2130,100000.0
OL2131,100000.0
OL2132,100000.0
OL2133,100000.0
OL2134,100000.0
OL2135,100000.0
OL2136,100000.0
OL2137,100000.0
OL2138,100000.0
OL2139,100000.0
OL2140,100000.0
OL2141,100000.0
OL2142,100000.0
OL2143,100000.0
OL2144,100000.0
OL2145,100000.0
OL2146,100000.0
OL2147,100000.0
OL2148,100000.0
OL2149,100000.0
OL2150,100000.0
OL2151,100000.0
OL2152,100000.0
OL2153,100000.0
OL2154,100000.0
OL2155,100000.0
OL2156,100000.0
OL2157,100000.0
OL2158,100000.0
OL2159,100000.0
OL2160,100000.0
OL2161,100000.0
OL2162,100000.0
OL2163,100000.0
OL2164,100000.0
OL2165,100000.0
OL2166,100000.0
OL2167,100000.0
OL2168,100000.0
OL2169,100000.0
OL2170,100000.0
OL2171,100000.0
OL2172,100000.0
OL2173,100000.0
OL2174,100000.0
OL2175,100000.0
OL2176,100000.0
OL2177,100000.0
OL2178,100000.0
OL2179,100000.0
OL2180,100000.0
OL2181,100000.0
OL2182,100000.0
OL2183,100000.0
OL2184,100000.0
OL2185,100000.0
OL2186,100000.0
OL2187,100000.0
OL2188,100000.0
OL2189,100000.0
OL2190,100000.0
OL2191,100000.0
OL2192,100000.0
OL2193,100000.0
OL2194,100000.0
OL2195,100000.0
OL2196,100000.0
OL2197,100000.0
OL2198,100000.0
OL2199,100000.0
OL2200,100000.0
OL2201,100000.0
OL2202,100000.0
OL2203,100000.0
OL2204,100000.0
OL2205,100000.0
